date,favorite_cnt,id,retweet_cnt,text,user,user_id
Sun Oct 06 19:28:36 +0000 2019,0.0,1180927857306066946,0.0,C’est un foutage de gueule les trains sans prises @sncf,Von Der Brard,236786428
Sun Oct 06 19:24:37 +0000 2019,1.0,1180926854787686400,0.0,Sympa la @SNCF de faire voyager les gens debout le dimanche [LIEN],vincentmiquel,890218421417279488
Sun Oct 06 19:23:49 +0000 2019,1.0,1180926652475424774,0.0,"Je vais pouvoir regarder que la seconde mi-temps, bande de merde @SNCF",Arsène JR 🇨🇱,586721047
Sun Oct 06 18:56:52 +0000 2019,0.0,1180919871191863296,0.0,Bonjour @SNCF. On nous a dit qu’avec plus de 3h de retard on aurait droit à un remboursement en allant se connecter sur le site de la G30... mais voici le message obtenu en tapant la référence client. Une aide svp? Merci [LIEN],Benoît Mathieu,43716828
Sun Oct 06 18:53:29 +0000 2019,4.0,1180919020381511683,6.0,#nous serons là #MarchonsEnfants #tgv @sncf réservez nous des rames de #TGV [LIEN],manifpourtous83,1092108078
Sun Oct 06 18:48:03 +0000 2019,2.0,1180917653147455490,0.0,#ExperienceClient à la @SNCF c'est bien mais... pas toujours @garedelest4402 [LIEN],🔅Vincent Caltabellotta 🔅,138833964
Sun Oct 06 18:37:57 +0000 2019,4.0,1180915110602252288,0.0,"Wsh c'est une blague, le conducteur du train il a fermé les portes avant qu'on ne rentre et avant que les gens sortent
@SNCF on fait comment pour mon billet ??",Mr Craft,4827067192
Sun Oct 06 18:33:03 +0000 2019,0.0,1180913878911332352,0.0,"Et la @RATPgroup @GroupeLaPoste ou @SNCF ?

#ratp @ClientsRATP [LIEN]",Tauriac ⭐️⭐️ 🇫🇷,843923156033327104
Sun Oct 06 18:24:45 +0000 2019,0.0,1180911788994502662,1.0,"Train avec 1h10 en retard ligne Roanne-Clermont Ferrand, vu le prix du billet c’est honteux @SNCF",L.Mainieri (A.)❤️,809502529
Mon Oct 07 09:19:21 +0000 2019,0.0,1181136923588517889,0.0,"Quelle est la maladie de la @sncf ?
L'étude des archives médicales trouvées dans son #DMP permet le diagnostic : microangiopathie thrombotique.
@SNCFReseau @SNCFReseauInnov @evoyageursSNCF
#DesertificationRurale #PrioritéAuTrain #FretFerroviaire [LIEN]",Gouyou Beauchamps X,332461336
Mon Oct 07 09:07:43 +0000 2019,2.0,1181133993493839872,0.0,"toutes les bornes hors service, 1 seul guichet d’ouvert, 30 personnes qui attendent
vous trouvez ça normal ???? @SNCF",ending,1159841204701237257
Mon Oct 07 09:02:12 +0000 2019,1.0,1181132605124730880,0.0,"Avis aux ex-jeunes, si votre carte jeune @SNCF est expirée dans l’application, l’application continue tout de même de réserver des billets au tarif jeune. Il faut donc la retirer de l’appli, comme pour dire « je n’utilise pas cette carte qui ne fonctionne plus »",D.,539066789
Mon Oct 07 09:01:41 +0000 2019,0.0,1181132476548370432,0.0,Bonjour @SNCF  et @ouisncf  1 message envoyé en mp  (à chacun) et pas de réponse . Est-ce normal?🤗,Padre,775350851208642560
Mon Oct 07 08:55:31 +0000 2019,1.0,1181130923384954880,0.0,la #blockchain la solution pour sécuriser les #data @sncf projet en cours pour faciliter le parcours utilisateur et inclure les plus éloignés qui bénéficient de tarifs sociaux @La_Melee @LaMeleeLive #NEC #NumeriqueInclusif [LIEN],dubreuil anne claire,1066201908
Mon Oct 07 08:42:08 +0000 2019,0.0,1181127556340342786,0.0,Bonjour la @SNCF . Cela fait un mois que j’essaie de renouveler ma carte jeune. Impossible. J’ai essayé sur votre site internet et application @ouisncf ainsi qu’en borne en gare. Rien ne marche... HELP svp,🦋 Charlotte,3575342243
Mon Oct 07 08:38:45 +0000 2019,0.0,1181126703428579329,0.0,La @SNCF et ses retards 👏🏼,wusgood🧨,3411048856
Mon Oct 07 08:37:10 +0000 2019,1.0,1181126308975321088,0.0,Franchement la @SNCF y’a un train qui peut être à l’heure ou avec un retard de moins d’1h ?,Antoninho 🦁,1075524711755468800
Mon Oct 07 08:28:48 +0000 2019,2.0,1181124203178840064,2.0,"Salutation,

Ca part en stream, on devrait faire 10h + de stream avec +4 point, c'est la moyenne actuel !

[LIEN]

@SNCF pas vraiment cool de me pousser hors zone ... [LIEN]",Crîzx,3026111993
Mon Oct 07 08:28:25 +0000 2019,1.0,1181124103668977665,0.0,Bonjour @SNCF @TERPays2LaLoire vous pouvez m'expliquer pourquoi il n'y a pas de train le lundi entre 10h et 13h de Laval à Rennes ? Et pourquoi vous avez remplacé le TER de 11h20 par un CAR d'1h25??,natacha,2620871249
Mon Oct 07 08:10:05 +0000 2019,2.0,1181119491801006080,0.0,"Transports : vers le retour des trains-couchettes ?

Les #trains sont complets, les voyageurs y sont attachés et pourtant la @sncf a fermé la quasi totalité des lignes et a ainsi favoriser l'avion. Incompréhensible!

Alors disons @ouiautraindnuit ! #SNCF [LIEN]",🤓 Vincent Laurent 😺,76906908
Mon Oct 07 08:01:22 +0000 2019,0.0,1181117298842771457,0.0,Sinon mon train pourrait être a l'heure une fois ou pas ? @SNCF,Elxium,779404118993596416
Mon Oct 07 14:17:04 +0000 2019,0.0,1181211846155603969,0.0,"Journée du samedi de la 4ème édition de la fête du rail à #Longueau @SNCF @TERHDF 
=&gt; [LIEN] [LIEN]",Thierry M.,2410429033
Mon Oct 07 14:11:00 +0000 2019,0.0,1181210317767892992,0.0,"Cap sur la Bretagne !
🚩 Une soixantaine d’#entrepreneurs issus des @cotedarmor22 feront une opération « #job dating » exceptionnelle le 19 novembre à Paris.
À seulement 2h15 de Paris grâce à la @SNCF , c'est une bonne raison d'envisager la #mobilité ! 🚄
#Emploi 
@OuestFrance",KeeSeeK,836165731440013318
Mon Oct 07 14:07:12 +0000 2019,0.0,1181209362645299202,0.0,donnez ma navigo j’dois aller en cours vous rendez ouf @SNCF,Assil,3388981648
Mon Oct 07 14:05:53 +0000 2019,0.0,1181209032184467456,0.0,"RER B toujours aussi sympa. Encore une fois contrôle arrivée  CDG2 où pax, étonnés par l'absence de qualité de la desserte doivent se battre avec leurs bagages et passer portillons surannés. Réflexion préposé: ce sont les ordres!
@SNCF @ParisAeroport [LIEN]",jacques bankir,4258603295
Mon Oct 07 13:28:46 +0000 2019,5.0,1181199688902594562,7.0,"M. Marc Kieken, responsable Couverture, Expérience Client &amp; Innovation Télécom @SNCF présente la plateforme d’expérimentations #5G accueillie par la nouvelle gare de @metropolerennes avec des cas d’usages à la fois destinés aux passagers et aux outils métiers des agents SNCF [LIEN]",Arcep,3001096995
Mon Oct 07 13:28:31 +0000 2019,1.0,1181199628433276930,0.0,"Jolie gare de Villeneuve-Loubet ce jour avec l'arrivée du ter zou avec au fond une grue assez grande pour les travaux sur une des marinas !!!

@TERSUD_SNCF @MaRegionSud @AlpesMaritimes @ouisncf @SNCF [LIEN]",StEpH! Draperi,23222230
Mon Oct 07 13:10:08 +0000 2019,0.0,1181195002376003586,0.0,"Définitivement jamais lassée ni déçue des paysages français aperçus depuis le train 🧡 ☀️
(passer en un week-end par Marseille, Montpellier, Nîmes, Béziers, Sète, Narbonne, Carcassonne...)

@SNCF #France🇨🇵 #slowtravel [LIEN]",Alice Bodineau 🌿,1913810257
Mon Oct 07 13:04:50 +0000 2019,1.0,1181193666079141889,1.0,"En ce moment sur notre stand #lesfruitsetlegumesfrais à la Gare Saint Lazare ! Venez déguster nos 2 recettes du jour...
 #chefsdegare #FLevent @SNCF @ConnectGares [LIEN]",Fruits & Legumes,374572934
Mon Oct 07 13:01:10 +0000 2019,0.0,1181192746394116096,0.0,Soyons reconnaissants : bravo et merci @PoliceNat31 @ouisncf @SNCF car l'alerte à la bombe a été gérée en ne retardant le TGV que de 1h ! #toulousematabiau,François Goldgewicht,40335374
Mon Oct 07 12:57:39 +0000 2019,1.0,1181191859412111366,0.0,Ça commence à me souler la SNCF la tout les trains sont en retards aujourd'hui ça me gave rendez l'argent @SNCF @ouisncf,Cahuzacinho (CASA DÉMISSION),1013442028565393408
Mon Oct 07 12:40:28 +0000 2019,2.0,1181187535998980096,0.0,"Retrouvez le témoignage de Simoh-Mohammed LABDOUI, Big Data/IoT Cloud Platform Manager chez @SNCF, lors de la Matinale du 16 octobre, qui viendra nous parler de l’automatisation pour réduire le time to market. 

Réservez votre place sur : [LIEN]

#IT4BCLOUD [LIEN]",IT for BUSINESS,196071988
Mon Oct 07 12:35:58 +0000 2019,1.0,1181186402131820545,0.0,"Pour nous faire rembourser chez @SNCF c'est presque impossible, mais pour nous faire payer 20€ de plus pck notre achat sur internet n'a pas ete valide c'est pas grave",maman de la timeline,951389132764401665
Mon Oct 07 11:58:10 +0000 2019,3.0,1181176889215455232,1.0,"Privilégier les transports en commun ! Oui mais faites le nécessaire alors 😩
Voici ce que l'on subit régulièrement à @Thouaresurloire, serrés comme des sardines, quand le train n'est pas annulé.  @SNCF #service #transportencommun [LIEN]",Mots D'aujourd'hui,1181171064715526144
Mon Oct 07 11:50:11 +0000 2019,0.0,1181174881486069760,0.0,"Ça fait une semaine presque 2semaine que j'appelle @SNCF j'attend mon attestation de droits .On me dis toujours la même phrase "" on va faire passée a  hiérarchique "" .😑😑😑",Zaza,383401793
Mon Oct 07 11:37:33 +0000 2019,1.0,1181171700169400326,0.0,"Bonjour @SNCF @ouisncf ! J'ai repris un abonnement TGVMax (j'ai été abonné de fevrier a aout) sauf que l'application me propose des trains a 0€ qui n'apparaisse pas. Impossible aussi de faire un paris bordeaux le weekend, ce qui était un peu le but de l'abonnement. C'est normal? [LIEN]",Antoine HACHE,730852595565268992
Mon Oct 07 11:32:11 +0000 2019,3.0,1181170352224903168,0.0,"🚄 Enfin un billet #tgvmax .. ah bah non en fait c'est une erreur.
➡️ Quit playing games with my heart @ouisncf ! 😭 Quand est-ce qu'on aura de nouveau des billets adaptés à notre abonnement ? @SNCF @GroupeSNCF @60millions @KarimaDelli @Annick_Bg @TGVINOUI @asanisidoro [LIEN]",Nina Zett,3534874881
Mon Oct 07 11:20:32 +0000 2019,0.0,1181167418317705216,0.0,"Bonjour, pas de WIFI dans le TGV 8807 en direction de Nantes aujourd’hui ? @SNCF @ouisncf",Ghyslaine Le Dréau,267100922
Mon Oct 07 11:10:04 +0000 2019,4.0,1181164785192357893,0.0,"Plus d'un mois que j'ai casi pas d'internet avec le reseau 4G de merde de chez @SFR et plus d'un mois que j'attends ma box @free avec la fibre installée depuis 2 semaines, ya un partenariat avec @SNCF ou c'est comment ?!",Kidd,843823948026535936
Mon Oct 07 11:08:11 +0000 2019,0.0,1181164311764447232,1.0,Ce cheminot qui transpire la haine anti-flic... Qu'en pense la @SNCF [LIEN],Julien Schenardi,1358854027
Mon Oct 07 10:46:23 +0000 2019,0.0,1181158823555403776,0.0,Bonjour @TERNouvelleAQ @SNCF Déjà plusieurs fois que le TER 863454 de 12h24 La Rochelle - Poitiers encore à quai démarre et ferme ses portes quand les passagers en provenance de Paris avec le TGV 8375 espèrent leur correspondance soit disant assurée !!!,LACATON Isabelle,790097136
Mon Oct 07 09:56:57 +0000 2019,0.0,1181146384419971072,0.0,"Dis @SNCF, mon TGV est en retard car une porte ne ferme plus très bien, #LeBarTGV n'accepte pas les commandes en ligne et les CB, les sièges sont défoncés. @SNCF, ton service est défectueux. Please respecte tes clients #tgvmax #IdTGVMax2 ou occasionnels et abonnés qui payent cher",LoïcIDTGVMax,955547725424136193
Mon Oct 07 09:49:18 +0000 2019,0.0,1181144460467539973,0.0,"Coucou la @sncf.  Vous êtes fiers parce que 95 % de vos trains sont ""à l'heure"" (moins de 5 mn de retard) ?

Je vais vous expliquer un truc [LIEN]",Hassan Siyef 95 🇫🇷 🇮🇱,4923680548
Mon Oct 07 09:36:02 +0000 2019,2.0,1181141122384629760,0.0,"dites voir @SNCF @GroupeSNCF , votre syndicaliste @AnasseKazib , quand il passe des heures sur les plateaux: il pose des congés, il triche et utilise des heures de délégation ? on aimerai savoir car NOUS finançons vos déficits avec nos impots [LIEN]",Ram,1290902971
Mon Oct 07 09:34:25 +0000 2019,22.0,1181140715797131265,3.0,DE PAS METTRE DE PRISE EN 2ème CLASSE DANS LES TGV @SNCF 😩😠 [LIEN],𝓜𝒆𝒍𝒐 👑,2447466078
Mon Oct 07 09:34:02 +0000 2019,0.0,1181140617998540801,0.0,"Quand la suppression de l'#IC13114 (omnibus) entraîne le report de tous les voyageurs sur l'#IC3112, le corail est déjà blindé à Oissel... Et il reste encore 4 arrêts à faire... Bon voyage à tous 😥
@SNCF @TERNormandie [LIEN]",Rem'$76,746849629266976768
Mon Oct 07 09:33:05 +0000 2019,3.0,1181140380877803520,1.0,"[#TeamMGC] La mutuelle MGC est fière de soutenir ses adhérents athlètes et cheminots. Vous êtes de passage dans les gares @SNCF de Villeneuve Saint-Georges et Juvisy ? Vous croiserez peut-être nos athlètes @haroldcorrea88,  #TripleSaut👟 &amp; @Mbarndiaye1, #Taekwondo🥋. #RoadToTokyo [LIEN]",Groupe MGC,2294114070
Mon Oct 07 09:24:13 +0000 2019,0.0,1181138149050896385,0.0,"coucou @ouisncf si vos travaux sur paris&gt;orléans s'arrêtent le 13 décembre, pourquoi n'y a-t-il AUCUN train à la vente le 15 décembre ? merci, bisous. cc @SNCF [LIEN]",anthony p.,4799514373
Mon Oct 07 09:21:35 +0000 2019,0.0,1181137484572499968,0.0,"Bonjour @SNCF, comment pouvez-vous laisser un cheminot dire des bêtises infernales sur les antennes ? Il met en cause la réputation des cheminots. #sncf #SoutienAuxCheminots [LIEN]",Kalksten,1091607538343260165
Mon Oct 07 18:22:30 +0000 2019,0.0,1181273612176805888,0.0,La #5G d’Orange arrive en gare de #Rennes : quels bénéfices pour les voyageurs ? Via ⁦⁦@JacobsPierre⁩ ⁦CC ⁦@orange⁩ ⁦@metropolerennes⁩ ⁦⁦@SNCF⁩ #Innovations  [LIEN],Lionel Lesguer VBK,3068007413
Mon Oct 07 17:20:07 +0000 2019,1.0,1181257911248605184,1.0,"On en parle de la clim à fond dans les nouveaux transiliens ?
Faites quelques chose avant que tout le monde chope une pneumonie svp @SNCF @LIGNEJ_SNCF @Actu_Transilien @GroupeSNCF",tess beauwood,1060158950
Mon Oct 07 17:07:56 +0000 2019,3.0,1181254843639443456,2.0,"📣Bonne nouvelle pour les #parisiens et les #lyonnais puisque la @SNCF annonce une #nouvelle liaison de #trains #lowcost @ouigoSNCF. A compter du mois de juin 2020, il sera possible de #voyager du #centre de #Paris au centre de #Lyon à #petits #prix
[LIEN]",SortirAParis,226560913
Mon Oct 07 16:59:21 +0000 2019,1.0,1181252683593900033,0.0,"En 5 année d'étude, ayant la carte jeune, j'ai vu les prix des billets de train tripler. Merci la @SNCF de participer à ma prise d'indépendance et de me permettre de voir ma famille et mes amis qu'aux vacances scolaires.",Gaëlle,566406389
Mon Oct 07 16:57:23 +0000 2019,0.0,1181252192075997184,0.0,Bonsoir ⁦@ouisncf⁩ ⁦@SNCF⁩ pourquoi quand je clique sur raccourcis Siri dans iOS 13 sur iPhone donc la page s’affiche en anglais et pas en français ? Pouvez-vous corriger svp ? Merci. [LIEN],ManuM999,405436232
Mon Oct 07 16:43:26 +0000 2019,1.0,1181248681812643840,0.0,"Hey @SNCF j’ai commandé mes billets, le paiement a été validé selon le site mais je n’ai pas reçu de mail de confirmation ! Ni mes billets !",Ju,599969390
Mon Oct 07 16:39:14 +0000 2019,2.0,1181247622956421123,0.0,"Dis, @SNCF , les mails envoyés par noreply.e-billet@sncf.fr qui disent ""Si vous n'êtes pas le destinataire de ce message, merci d'en avertir immédiatement l'expéditeur"", on fait comment ?",Eyce,472265887
Mon Oct 07 16:31:13 +0000 2019,2.0,1181245606498570240,0.0,Merci l'application @SNCF qui me demande de marcher 1h pour rentrer chez moi 😍 [LIEN],ROM1,2282139051
Mon Oct 07 16:23:42 +0000 2019,4.0,1181243713022042113,0.0,"A l’heure du développement durable, la @SNCF fait le choix de supprimer des trains de/vers @VilleArras sans concertation. On est plus à une aberration écologique et sociétale près mais là, ça devient révoltant ! @Min_Ecologie @FLeturque @PascalLachambre [LIEN]",Laurent Coët,254945958
Mon Oct 07 16:01:47 +0000 2019,0.0,1181238198535675905,0.0,"Un endroit pour recharger son téléphone en USB #garedelest ? 
#sncf @SNCF",Madâme,930362857040031744
Mon Oct 07 15:59:16 +0000 2019,0.0,1181237564457529344,0.0,"Help, 0 soucis pour se connecter au wifi _SNCF_WIFI_INOUI mais impossible de charger [LIEN] par la suite, quelqu'un avec un workaround? @SNCF",Benoît Jugnon,924174290
Mon Oct 07 15:59:10 +0000 2019,0.0,1181237538033426432,1.0,Trois #TGV sur la ligne #Arras- #Paris supprimés à l’horizon 2020 @SNCF [LIEN],VDN Saint-Pol,1248497048
Mon Oct 07 15:48:11 +0000 2019,60.0,1181234775694159872,17.0,"En Europe, le train de nuit c'est reparti ! 
C'est bon pour le climat et ça nous permet de repenser notre rapport au voyage 🌍
Hâte que cette tendance arrive enfin en France, hein @SNCF @gouvernementFR @JPFarandou ?

@ouiautraindnuit 

[LIEN]",Karima Delli,92233525
Mon Oct 07 15:41:52 +0000 2019,3.0,1181233184937259011,1.0,#FitForum2019 Visite du technicentre industriel d’Hellemmes @sncf organisée par @AssociationFIT et @IRT_Railenium ! Remerciements de l’équipe @Pole_iTrans pour cette découverte  !! [LIEN],Ludivine Deloux,4836051317
Mon Oct 07 15:41:28 +0000 2019,0.0,1181233083707736064,0.0,c'est quand vos trains ils passent enft @SNCF,maë aka ☀️ de léna,2298452268
Mon Oct 07 15:33:20 +0000 2019,2.0,1181231037122252803,0.0,Quand la @SNCF invite des virtuoses...! #rémigeniet en répétition pour son concert salle Gaveau dans un mois 🎹 [LIEN],Ophelia A.,1169899226920177665
Mon Oct 07 15:23:41 +0000 2019,1.0,1181228609966608385,0.0,Bonjour @SNCF ! Retard de 20 minutes du TER 866824... est ce que la correspondance avec le 8544 est maintenue ?,Romain Ranzato 🧔🏻👷🏼‍♂️,1850864042
Mon Oct 07 14:58:48 +0000 2019,5.0,1181222349896634369,1.0,#FitForum2019 IRT et ITE sont réunis cet après-midi pour visiter le Technicentre @SNCF d'Hellemmes ! #TGV574 #Innovation #Mobilité [LIEN],FIT,839123652532658176
Mon Oct 07 14:40:28 +0000 2019,0.0,1181217735050706944,0.0,"ça doit être génial pour aller à Paris, traverser la France ou rejoindre d'autres villes Européennes. A quand de nouveaux trains de nuit @SNCF ? 
Transports : vers le retour des trains-couchettes ? [LIEN] via @franceinfo",Edward Elric,967131806712713216
Mon Oct 07 14:31:32 +0000 2019,0.0,1181215485381230592,0.0,"Les gens in insulte les employés de la @SNCF en gare, buvez de l'eau un peu",Iris.Not.West 🇷🇼,927838627
Mon Oct 07 14:27:05 +0000 2019,0.0,1181214364294160384,0.0,Bizarrement le service de la @SNCF dans les années 40: zéro défaite... 🏴☠️,#G.H.O ☠️,807150828431798272
Mon Oct 07 20:53:30 +0000 2019,0.0,1181311611526664194,0.0,"le programme #TGVMax de la @sncf
c la plus grosse blague!! jviens de prendre mon abonnement à 80e par mois pour soi disant des trains en illimité et je découvre que jusqu'en juillet il n'y a pas de billet a 0e.. merci @GroupeSNCF ca va vite résilier et prendre l'avion",clemchô,2264719926
Mon Oct 07 19:55:07 +0000 2019,2.0,1181296917130743808,1.0,"Cc @UsagersSNCF @vernon45 
La @RegionNormandie dévoile les nouveaux tarifs des billets de train pour 2020 @SNCF #Normandie
Dans @76actu ⤵
[LIEN] [LIEN]",Scot_Hogwarts,738081758562930688
Tue Oct 08 07:40:08 +0000 2019,0.0,1181474341378240512,0.0,"L’appli @SNCF remplie de beugs pour les horaires, qui donne des itinéraires en remontant le temps, etc...
Vous voulez mettre plusieurs modes de transports (métro, etc) mais les horaires de vos trains ne sont pas corrects 🙄🙄
Faites une appli fiable ! #SNCF #Transilien [LIEN]",frtrains91,3361314435
Tue Oct 08 07:31:40 +0000 2019,2.0,1181472211212918784,0.0,Bonjour @SNCF quand est-ce que seront disponibles les trains pour le 8 janvier ? Rien ce matin et nous sommes pourtant à 3 mois avant 🤔 merci,Rozenn,283717430
Tue Oct 08 07:27:27 +0000 2019,3.0,1181471150540558337,4.0,"""Mettre la performance environnementale au cœur de tous les processus de l'entreprise"", @J_J_THO lance la matinale des petits-déjeuners de l'#innovation @SNCFReseauInnov @SNCFReseau #ConceptionBasCarbone #environmental #CarbonEmissions #transformationdigitale @SNCF #AI #IA [LIEN]",Prevision.io,748363967689535488
Tue Oct 08 07:22:19 +0000 2019,1.0,1181469856601985025,0.0,"Vraiment un plaisir de se faire contrôler dans le train. Mais ce qui est encore plus plaisant, c'est quand les contrôleurs demandent la carte d'identité qu'aux personnes tipées. Merci @SNCF . 😊❤",🐻,761763082544812032
Tue Oct 08 07:05:39 +0000 2019,1.0,1181465664608964608,0.0,"bon la @SNCF ça fait 1 mois qu’on peut quasiment pas entrer dans le train pour arras, a chaque arrêt on doit descendre du train pour laisser entrer les autres vous comptez réagir quand????? quand il y aura un accident??? =)",𝐜𝐡𝐥𝐨𝐞́,1616320008
Tue Oct 08 06:59:33 +0000 2019,0.0,1181464129548296194,0.0,Ce matin surprise! pas de contrôles automatiques des billets à quai....j espère que ça n a rien avoir avec le ministre à bord @SNCF. Ce serait dommage qu il ne partage pas notre quotidien...,Menardise,1167178177
Tue Oct 08 06:56:16 +0000 2019,1.0,1181463301999484928,0.0,Manquer de faire un malaise parce que la @SNCF est pas foutue de choisir des trains qui peuvent contenir tout le monde sans être serrés comme pas possible c'est pas comme ça que je pensais commencer ma journée j'vous avoue,Clément,783740918931263488
Tue Oct 08 06:48:28 +0000 2019,0.0,1181461340772274176,0.0,La @SNCF en ce moment vous forcez,Tintin,2825960195
Tue Oct 08 06:45:37 +0000 2019,0.0,1181460621054881793,0.0,"Les gens qui foutent leurs sacs sur les sièges à côté d'eux dans un train bondé, vous méritez vraiment de vous faire frapper.
@SNCF pas moyen de sanctionner ce genre de choses ? C'est pas comme si les sacs étaient bcp plus propres que les pieds sur sièges..",__Mell__,186510562
Tue Oct 08 06:32:38 +0000 2019,2.0,1181457352937091072,1.0,Hé @SNCF vous faites aucun effort [LIEN],M.Bavou💦,3415402281
Tue Oct 08 06:31:42 +0000 2019,2.0,1181457118878150656,0.0,"premier train supprimé, le second immobilisé 2 fois ! eh mercé la @SNCF a chaque absence en cours c’est facturé, jvs enverrais la note hein 🤝",Perrine Crepy,2825118567
Tue Oct 08 06:31:24 +0000 2019,1.0,1181457046610354177,0.0,Merci la @SNCF à cause de vous je suis encore en retard,"ⴻⵎⵔⵢⵙ ⵜⴰⵎⴻⴷⴷⵓⵔⵜ 🇩🇿, j'ai sauté",701863932139610113
Tue Oct 08 06:27:23 +0000 2019,0.0,1181456033673306113,0.0,"Je pense qu vous n'avez jamais pris le train de nuit. Sauf d'avoir les moyens de reserver un compartiment privé. 
Sinon c'est un dortoir de 4 couchettes .
@SNCF [LIEN]",Ravioli,559388934
Tue Oct 08 06:16:18 +0000 2019,1.0,1181453246487027712,0.0,"La clim dans le train dès le matin, on en parle la @SNCF ? Vous croyez vraiment qu’il fait 30 degrés pour mettre la clim ? Surtout au mois d’octobre ? On fait comment sinon, vous payez le médecin si on tombe malade à cause de votre clim ? @GroupeSNCF",M  A  R  I  N  A 🍍,3230683996
Tue Oct 08 06:12:56 +0000 2019,1.0,1181452397454987264,0.0,J'avais oublié qu'on avait toujours des problémes de place avec la @SNCF,Flemme,635371361
Tue Oct 08 06:02:06 +0000 2019,0.0,1181449671375495168,0.0,"Hier matin, tous entassés pendant 45 minutes dans un train en retard à cause d'une mauvaise disposition des trains. Le contrôleur s'excuse et nous dît de faire une réclamation à la @SNCF. Ça fait déjà deux fois en moins de 3/4 jours. L'abonnement coûte trop cher pour le service.. [LIEN]",Benjamin Dnfgls',430946745
Tue Oct 08 06:01:40 +0000 2019,0.0,1181449562671718401,0.0,Donc le train roule avec 10 minutes de retard sans rien déclarer mais tout va bien ? Ptdrr la @SNCF vous êtes juste magique,M. ❤,474832646
Tue Oct 08 06:00:45 +0000 2019,6.0,1181449329288056833,0.0,la @SNCF vous pensez pouvoir être à l’heure un jour ? Sur 115 réservations de trains j’ai dû en avoir au moins les 3/4 en retards,giulia,2507729922
Tue Oct 08 05:46:53 +0000 2019,1.0,1181445843578212353,0.0,RETARD DE 5-10 MINUTES OK MAIS RETARD DE 25 MINUTES ????????????? VOUS JOUEZ À QUOI WESH @SNCF,F i k o 🕊,3435805527
Tue Oct 08 05:44:02 +0000 2019,4.0,1181445122686357504,2.0,Les retards de train @SNCF : c’était avant ! [LIEN],Flo des Coflocs,163430762
Tue Oct 08 05:43:43 +0000 2019,3.0,1181445044714266629,1.0,Bon @SNCF st-Etienne - Lyon c’est la plus grosse ligne du 69 ça vous dirais pas de foutre le 4G parce que ça va 2 minutes la 3G tout les jours,Gamora,822785756209016832
Tue Oct 08 05:30:22 +0000 2019,0.0,1181441683734634496,0.0,"Chère @SNCF , merci encore de m'avoir envoyé un SMS ce matin à 5H10 pour me prévenir que le WiFi de mon TGV était en panne. Information essentielle à cette heure-là de la nuit ! La prochaine fois un mail devrait suffire.",Tom le cèpe.,234434795
Tue Oct 08 05:30:04 +0000 2019,53.0,1181441609545764864,57.0,"Avant même d'avoir acheté le moindre billet de train, chaque foyer fiscal a déjà versé 905 euros pour le fonctionnement de la @SNCF, selon une étude dévoilée par @lopinion_fr 🚂💸 [LIEN]",Marie Nouméa,299231625
Tue Oct 08 05:29:49 +0000 2019,1.0,1181441545221877760,1.0,La @SNCF ça vous arrive parfois que vos trains n’ai aucun pb ??? Bande de petasse,bitch i’m 18 naah,1095004257009442816
Tue Oct 08 05:27:16 +0000 2019,0.0,1181440904210665472,0.0,Tiens @BFMTV est en manque de sensationnel du coup ils ressortent la vielle rengaine du coût de la @sncf,Stephane,911242207
Tue Oct 08 04:41:04 +0000 2019,3.0,1181429276803047424,0.0,"Merci @SNCF grâce à vous j’ai découvert qu’il ne faut pas vs faire confiance parce que quand on quelque chose d’important à faire vs annuler nos trains ou êtes en retard d’une heure 
Merci et à jamais plus",Hope & June 🌸,760450212238360576
Tue Oct 08 04:34:02 +0000 2019,2.0,1181427508044058624,0.0,#BLOQUÉ pour une durée indéterminée #Merci @SNCF Clermont / Paris #IlYaDesChosesQuiNeChangentPas [LIEN],Vincent Bargoin,262218590
Tue Oct 08 04:32:04 +0000 2019,0.0,1181427013355294720,0.0,"🚨🚨🚨🚨
Gare du Nord 05h30 nannnnnnnn ILS vont me tué @SNCF faite quelques choses jai un project : des chambres dans la gare securisé!! Ceux qui travail tot ne seront plus menacé detre viré a cause de Vos trains en retards a repetition et surtout marre detre Ensardiné!! [LIEN]",@Dwayne971,2264536457
Tue Oct 08 04:22:51 +0000 2019,0.0,1181424693850640384,0.0,"Dites @SNCF c'est quelle heure finalement le ter entre Toul et Nancy ?? Appli 6h33... En gare 6h29...
Merci [LIEN]",Franck B,558761641
Tue Oct 08 04:06:59 +0000 2019,10.0,1181420702697693185,0.0,"Scandaleux! A 6h la gare Lille Europe est fermée sur toutes ses entrées sauf une, tres mal indiquée. Des dizaines de passagers auront raté leur train de 6h00, avec de lourdes valises.Plusieurs rateront leur avion à cdg.Comment peut on être aussi incompétent ? @SNCF",Pierre Coursières,90877298
Tue Oct 08 03:55:24 +0000 2019,2.0,1181417786402316288,0.0,"Dites @parkings_effia, c'est normal le parking @SNCF #Marseille Saint Charles fermé car soi-disant complet à 5h30?",Romain Ganneau,143097645
Mon Oct 07 21:32:15 +0000 2019,1.0,1181321364730470400,0.0,"Bonsoir, ma femme et moi venons d'Amérique.  Les @SNCF trains sont fantastiques Si vous commandez de nouveaux trains ou modifiez des trains existants, élargissez le signe de votre voiture.  Très petit difficile à lire.  La voiture de classe doit être la même.",Douglas C Duckworth,390332890
